Kind	Id	Commanders	Scenarios	ProfileUsageCount	LocalTag	LocalSource	Completeness	ManualFallback	ManualFactory	DirectReferenceCount	IssueRows	MissingRows	ExternalRows
button	RoachStetmannRapidRegeneration	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ScourgeSplashDamagePassive	Zagara	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SCVMengskAdvancedConstruction	Mengsk	unit_or_evolution_dynamic	5	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SCVMengskEnlist	Mengsk	unit_or_evolution_dynamic	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SeveringGlave	Kerrigan	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ShadowCannonLocked	Karax	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ShadowDashLocked	Vorazun	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIBansheeUnloadAll	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeMode	Raynor,Swann	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	manual-button-with-metadata	yes	buttonStub	0	0	0	0
button	SiegeModeMengsk	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeTank_BlackOpsSiege	Nova	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeTankMengskAirlift	Mengsk	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeTankMengskImperialMandateGeneration	Mengsk	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeTankMengskStun	Mengsk	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SiegeTankMengskVeterancy	Mengsk	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	SILiberatorBecometheSwarm	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SILiberatorImprovedAoeAttack	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIMarineTrooperImprovedRange	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIPlaguedMunitions	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIStukovInfestStructure	Stukov	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIStukovInfestStructureUpgraded	Stukov	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SIStukovPlaceHordeRallyTopBar	Stukov	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SlicingGlave	Dehaka	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	Snipe_BlackOps	Nova	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOADarkPylon	Vorazun	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOAMapWideChrono	Karax	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOAOrbitalStrike	Artanis	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	SOAOrbitalStrikeKarax	Karax	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOAPurifierBeam	Karax	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
button	SOAPylonPower	Artanis	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOAShadowGuardCalldown	Vorazun	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOAStrafeAttack	Artanis	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	SOASummonFenix	Fenix	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOASummonFenixArbiter	Fenix	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOASummonFenixDragoon	Fenix	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SOASuperShield	Artanis	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	SOAThermalLance	Karax	panel_cost_smoke	3			external-official-reference-node	no		0	1	0	1
button	SOATimeFreeze	Vorazun	panel_cost_smoke	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	SOAVorazunBlackHole	Vorazun	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SpawnBanelings	Kerrigan	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	manual-button-stub	yes	buttonStub	0	0	0	0
button	SpawningPoolStetmann	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SpawnToxicNest	Abathur	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SpecialDelivery	Swann	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SpineCrawlerStetmann	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SpireStetmann	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SporeCrawlerStetmann	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StarportMengsk	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	Stim	Raynor	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	StimMarauder	Raynor,Tychus	unit_or_evolution_dynamic	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	StopGenerateCreep	Stukov	unit_or_evolution_dynamic	1			external-official-reference-node	no		0	1	0	1
button	StukovInfestedBansheeBurrowRegeneration	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedBansheeInfestedLife	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedCivilianSpawnBroodlingsOnDeath	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedInfestedCivilianLeap	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedSiegeTankAmmo	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedSiegeTankDeepTunnel	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovInfestedSiegeTankUproot	Stukov	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovSummonAleksander	Stukov	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	StukovSummonApocalisk	Stukov	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SummonHyperionVoid	Raynor	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SuperConcussiveShells	Nova	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SuperScience	Nova	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SupplicantSacrificeCDRLocked	Alarak	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SwannBarracks	Swann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SwarmHostBurrowDown	Dehaka	unit_or_evolution_dynamic	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	manual-button-with-metadata	yes	buttonStub	0	0	0	0
button	SwarmHostRootBurrow	Abathur	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	manual-button-with-metadata	yes	buttonStubWithIcon	0	0	0	0
button	SwarmSeeds	Kerrigan	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	SymbioteCarapace	Abathur	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TaldarimWarpConduit	Alarak	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TerranBuildAdvanced	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	ThorMengskArmorAura	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ThorMengskImperialMandateGeneration	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ThorMengskSiege	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ThorMengskVeterancy	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-minimal	no		0	0	0	0
button	TissueAssimilation	Kerrigan	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	manual-button-stub	yes	buttonStub	0	0	0	0
button	TrooperMengskBuild	Mengsk	unit_or_evolution_dynamic	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TrooperMengskEnlist	Mengsk	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TrooperMengskImperialMandateGeneration	Mengsk	unit_or_evolution_dynamic	5	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TrooperMengskSpecializeAA	Mengsk	unit_or_evolution_dynamic	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TrooperMengskSpecializeFlamethrower	Mengsk	unit_or_evolution_dynamic	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TrooperMengskSpecializeImproved	Mengsk	unit_or_evolution_dynamic	4	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusACBandofBrothers	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusACImplosionGrenades	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusACPiercingRounds	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusACRageGrenades	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusArmory	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusCalldownOdin	Tychus	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusCommandCenter	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusEngineeringBay	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusFirebatBlueFlameOil	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusFirebatIncendiaryPetroleum	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusFirebatOilBomb	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusFirebatPremiumPetroleum	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusFirebatShield	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostAcademy	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostConcentrationHelmet	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostConfusingDomination	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostDominate	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostDominateBuff	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusGhostPsychicSnare	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHercCritLevels	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHercGrapple	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHercGrappleArmorLevels	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHercGrappleImpactsLevels	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHercRage	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHeroCommonAbil2	Tychus	unit_or_evolution_dynamic	9	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHeroCommonAbil3	Tychus	unit_or_evolution_dynamic	9	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHeroCommonAbil4	Tychus	unit_or_evolution_dynamic	9	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusHeroCommonAbil5	Tychus	unit_or_evolution_dynamic	9	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMarauderAttackSplash	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMarauderHealingWard	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMarauderHealingWardBuff	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMarauderHealingWardSpeedBuff	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMarauderSuperStim	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicAoE	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicDefensiveMatrix	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicDoubleHeal	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicHeal	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicHealingSprayUpgradePassive	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicHealUpgradeLevels	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMedicTransportUnitsTopBar	Tychus	panel_cost_smoke	3	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusMercCompound	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusOdinNuclearStrike	Tychus	panel_cost_smoke,unit_or_evolution_dynamic	11	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusOdinRedButton	Tychus	panel_cost_smoke	2	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusReaperBomb	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusReaperBombCharges	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusReaperBombDamage	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	TychusReaperBombStun	Tychus	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
